C,SETP.WORLD,FPP_DCF,AEMO,PUBLIC,2025/04/29,18:23:21,0000000461200046,FPP,0000000461200046
I,FPP,FORECAST_DEFAULT_CF,1,FPP_UNITID,CONSTRAINTID,EFFECTIVE_START_DATETIME,EFFECTIVE_END_DATETIME,VERSIONNO,BIDTYPE,REGIONID,DEFAULT_CONTRIBUTION_FACTOR,DCF_REASON_FLAG,DCF_ABS_NEGATIVE_PERF_TOTAL,SETTLEMENTS_UNITID
D,FPP,FORECAST_DEFAULT_CF,1,MINTARO,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,MINTARO
D,FPP,FORECAST_DEFAULT_CF,1,MLSP1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00030622,0,356.21633,MLSP1
D,FPP,FORECAST_DEFAULT_CF,1,MLWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00043813,0,356.21633,MLWF1
D,FPP,FORECAST_DEFAULT_CF,1,MOKOSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00182560,0,356.21633,MOKOSF1
D,FPP,FORECAST_DEFAULT_CF,1,MOLNGSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00049231,0,356.21633,MOLNGSF1
D,FPP,FORECAST_DEFAULT_CF,1,MOORAWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00498815,0,356.21633,MOORAWF1
D,FPP,FORECAST_DEFAULT_CF,1,MOREESF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00153890,0,356.21633,MOREESF1
D,FPP,FORECAST_DEFAULT_CF,1,MORTLK11,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,MORTLK11
D,FPP,FORECAST_DEFAULT_CF,1,MORTLK12,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00004121,0,356.21633,MORTLK12
D,FPP,FORECAST_DEFAULT_CF,1,MOUSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00488557,0,356.21633,MOUSF1
D,FPP,FORECAST_DEFAULT_CF,1,MP1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,0.00000000,0,356.21633,MP1
D,FPP,FORECAST_DEFAULT_CF,1,MP2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,0.00000000,0,356.21633,MP2
D,FPP,FORECAST_DEFAULT_CF,1,MPP_1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00122518,0,356.21633,MPP_1
D,FPP,FORECAST_DEFAULT_CF,1,MPP_2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,MPP_2
D,FPP,FORECAST_DEFAULT_CF,1,MRTLSWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00624410,0,356.21633,MRTLSWF1
D,FPP,FORECAST_DEFAULT_CF,1,MSTUART1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,MSTUART1
D,FPP,FORECAST_DEFAULT_CF,1,MSTUART2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,MSTUART2
D,FPP,FORECAST_DEFAULT_CF,1,MSTUART3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,MSTUART3
D,FPP,FORECAST_DEFAULT_CF,1,MTGELWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00155448,0,356.21633,MTGELWF1
D,FPP,FORECAST_DEFAULT_CF,1,MTMILLAR,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00124110,0,356.21633,MTMILLAR
D,FPP,FORECAST_DEFAULT_CF,1,MURRAY,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00157009,0,356.21633,MURRAY
D,FPP,FORECAST_DEFAULT_CF,1,MUSSELR1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00598555,0,356.21633,MUSSELR1
D,FPP,FORECAST_DEFAULT_CF,1,MUWAWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00362844,0,356.21633,MUWAWF1
D,FPP,FORECAST_DEFAULT_CF,1,MUWAWF2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00356584,0,356.21633,MUWAWF2
D,FPP,FORECAST_DEFAULT_CF,1,MWPS1PV1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00010390,0,356.21633,MWPS1PV1
D,FPP,FORECAST_DEFAULT_CF,1,MWPS2PV1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00013413,0,356.21633,MWPS2PV1
D,FPP,FORECAST_DEFAULT_CF,1,MWPS3PV1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00010510,0,356.21633,MWPS3PV1
D,FPP,FORECAST_DEFAULT_CF,1,MWPS4PV1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00010457,0,356.21633,MWPS4PV1
D,FPP,FORECAST_DEFAULT_CF,1,NBHWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00173673,0,356.21633,NBHWF1
D,FPP,FORECAST_DEFAULT_CF,1,NEVERSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00586677,0,356.21633,NEVERSF1
D,FPP,FORECAST_DEFAULT_CF,1,NEWENSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00764409,0,356.21633,NEWENSF1
D,FPP,FORECAST_DEFAULT_CF,1,NEWENSF2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00812995,0,356.21633,NEWENSF2
D,FPP,FORECAST_DEFAULT_CF,1,NPS,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,NPS
D,FPP,FORECAST_DEFAULT_CF,1,NUMURSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00313248,0,356.21633,NUMURSF1
D,FPP,FORECAST_DEFAULT_CF,1,NYNGAN1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00396562,0,356.21633,NYNGAN1
D,FPP,FORECAST_DEFAULT_CF,1,OAKEY1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00015951,0,356.21633,OAKEY1
D,FPP,FORECAST_DEFAULT_CF,1,OAKEY1SF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00114546,0,356.21633,OAKEY1SF
D,FPP,FORECAST_DEFAULT_CF,1,OAKEY2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00013281,0,356.21633,OAKEY2
D,FPP,FORECAST_DEFAULT_CF,1,OAKEY2SF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00322871,0,356.21633,OAKEY2SF
D,FPP,FORECAST_DEFAULT_CF,1,OAKLAND1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00116940,0,356.21633,OAKLAND1
D,FPP,FORECAST_DEFAULT_CF,1,OSB-AG,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00039209,0,356.21633,OSB-AG
D,FPP,FORECAST_DEFAULT_CF,1,PALOONA,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00005224,0,356.21633,PALOONA
D,FPP,FORECAST_DEFAULT_CF,1,PAREPS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00422038,2,356.21633,PAREPS1
D,FPP,FORECAST_DEFAULT_CF,1,PAREPW1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,1,356.21633,PAREPW1
D,FPP,FORECAST_DEFAULT_CF,1,PARSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00272772,0,356.21633,PARSF1
D,FPP,FORECAST_DEFAULT_CF,1,PIBESS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00012860,0,356.21633,PIBESS1
D,FPP,FORECAST_DEFAULT_CF,1,POAT110,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00014407,0,356.21633,POAT110
D,FPP,FORECAST_DEFAULT_CF,1,POAT220,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00079606,0,356.21633,POAT220
D,FPP,FORECAST_DEFAULT_CF,1,POR01,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,POR01
D,FPP,FORECAST_DEFAULT_CF,1,POR03,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,POR03
D,FPP,FORECAST_DEFAULT_CF,1,PPCCGT,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00191092,0,356.21633,PPCCGT
D,FPP,FORECAST_DEFAULT_CF,1,PTSTAN1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,PTSTAN1
D,FPP,FORECAST_DEFAULT_CF,1,PUMP1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00148606,0,356.21633,PUMP1
D,FPP,FORECAST_DEFAULT_CF,1,PUMP2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00045048,0,356.21633,PUMP2
D,FPP,FORECAST_DEFAULT_CF,1,QBYNB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00031220,0,356.21633,QBYNB1
D,FPP,FORECAST_DEFAULT_CF,1,QPS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00054647,0,356.21633,QPS1
D,FPP,FORECAST_DEFAULT_CF,1,QPS2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00008119,0,356.21633,QPS2
D,FPP,FORECAST_DEFAULT_CF,1,QPS3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00021835,0,356.21633,QPS3
D,FPP,FORECAST_DEFAULT_CF,1,QPS4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00012153,0,356.21633,QPS4
D,FPP,FORECAST_DEFAULT_CF,1,QPS5,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00040464,0,356.21633,QPS5
D,FPP,FORECAST_DEFAULT_CF,1,RANGEB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00114276,0,356.21633,RANGEB1
D,FPP,FORECAST_DEFAULT_CF,1,REECE1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00057527,0,356.21633,REECE1
D,FPP,FORECAST_DEFAULT_CF,1,REECE2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00112592,0,356.21633,REECE2
D,FPP,FORECAST_DEFAULT_CF,1,REPULSE,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00021111,0,356.21633,REPULSE
D,FPP,FORECAST_DEFAULT_CF,1,RESS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00038468,0,356.21633,RESS1
D,FPP,FORECAST_DEFAULT_CF,1,RIVNB2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00004475,0,356.21633,RIVNB2
D,FPP,FORECAST_DEFAULT_CF,1,ROMA_7,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,ROMA_7
D,FPP,FORECAST_DEFAULT_CF,1,ROMA_8,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,ROMA_8
D,FPP,FORECAST_DEFAULT_CF,1,ROWALLAN,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00000699,0,356.21633,ROWALLAN
D,FPP,FORECAST_DEFAULT_CF,1,ROYALLA1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00048813,0,356.21633,ROYALLA1
D,FPP,FORECAST_DEFAULT_CF,1,RPCG,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,RPCG
D,FPP,FORECAST_DEFAULT_CF,1,RRSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00478156,0,356.21633,RRSF1
D,FPP,FORECAST_DEFAULT_CF,1,RUGBYR1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00258360,0,356.21633,RUGBYR1
D,FPP,FORECAST_DEFAULT_CF,1,RYANCWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00611466,0,356.21633,RYANCWF1
D,FPP,FORECAST_DEFAULT_CF,1,RYEPARK1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00693500,0,356.21633,RYEPARK1
D,FPP,FORECAST_DEFAULT_CF,1,SALTCRK1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00072097,0,356.21633,SALTCRK1
D,FPP,FORECAST_DEFAULT_CF,1,SAPHWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00494862,0,356.21633,SAPHWF1
D,FPP,FORECAST_DEFAULT_CF,1,SEBSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00352339,0,356.21633,SEBSF1
D,FPP,FORECAST_DEFAULT_CF,1,SHGEN,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00009803,0,356.21633,SHGEN
D,FPP,FORECAST_DEFAULT_CF,1,SHPUMP,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00023300,0,356.21633,SHPUMP
D,FPP,FORECAST_DEFAULT_CF,1,SITHE01,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00019193,0,356.21633,SITHE01
D,FPP,FORECAST_DEFAULT_CF,1,SMCSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00611331,0,356.21633,SMCSF1
D,FPP,FORECAST_DEFAULT_CF,1,SNAPPER1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00036284,0,356.21633,SNAPPER1
D,FPP,FORECAST_DEFAULT_CF,1,SNOWNTH1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00168493,0,356.21633,SNOWNTH1
D,FPP,FORECAST_DEFAULT_CF,1,SNOWSTH1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00193492,0,356.21633,SNOWSTH1
D,FPP,FORECAST_DEFAULT_CF,1,SNOWTWN1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00186937,0,356.21633,SNOWTWN1
D,FPP,FORECAST_DEFAULT_CF,1,SNOWYP,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00041713,0,356.21633,SNOWYP
D,FPP,FORECAST_DEFAULT_CF,1,SNUG1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,SNUG1
D,FPP,FORECAST_DEFAULT_CF,1,SRSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00507880,0,356.21633,SRSF1
D,FPP,FORECAST_DEFAULT_CF,1,STAN-1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00017537,0,356.21633,STAN-1
D,FPP,FORECAST_DEFAULT_CF,1,STAN-2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00007417,0,356.21633,STAN-2
D,FPP,FORECAST_DEFAULT_CF,1,STAN-3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00005047,0,356.21633,STAN-3
D,FPP,FORECAST_DEFAULT_CF,1,STAN-4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00004694,0,356.21633,STAN-4
D,FPP,FORECAST_DEFAULT_CF,1,STARHLWF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00050497,0,356.21633,STARHLWF
D,FPP,FORECAST_DEFAULT_CF,1,STOCKYD1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00447590,0,356.21633,STOCKYD1
D,FPP,FORECAST_DEFAULT_CF,1,STUBSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00687804,0,356.21633,STUBSF1
D,FPP,FORECAST_DEFAULT_CF,1,STUBSF2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.01299957,0,356.21633,STUBSF2
D,FPP,FORECAST_DEFAULT_CF,1,STWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00180065,0,356.21633,STWF1
D,FPP,FORECAST_DEFAULT_CF,1,SUNRSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00094614,0,356.21633,SUNRSF1
D,FPP,FORECAST_DEFAULT_CF,1,SUNTPSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00838839,0,356.21633,SUNTPSF1
D,FPP,FORECAST_DEFAULT_CF,1,SWAN_E,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,SWAN_E
D,FPP,FORECAST_DEFAULT_CF,1,TALWA1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00076574,0,356.21633,TALWA1
D,FPP,FORECAST_DEFAULT_CF,1,TALWB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00100344,0,356.21633,TALWB1
D,FPP,FORECAST_DEFAULT_CF,1,TARALGA1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00139878,0,356.21633,TARALGA1
D,FPP,FORECAST_DEFAULT_CF,1,TARBESS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,TARBESS1
D,FPP,FORECAST_DEFAULT_CF,1,TARONG#1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00037626,0,356.21633,TARONG#1
D,FPP,FORECAST_DEFAULT_CF,1,TARONG#2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00021024,0,356.21633,TARONG#2
D,FPP,FORECAST_DEFAULT_CF,1,TARONG#3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00061606,0,356.21633,TARONG#3
D,FPP,FORECAST_DEFAULT_CF,1,TARONG#4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00029516,0,356.21633,TARONG#4
D,FPP,FORECAST_DEFAULT_CF,1,TARRALEA,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00006544,0,356.21633,TARRALEA
D,FPP,FORECAST_DEFAULT_CF,1,TB2B1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00013337,0,356.21633,TB2B1
D,FPP,FORECAST_DEFAULT_CF,1,TB2SF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00230924,0,356.21633,TB2SF1
D,FPP,FORECAST_DEFAULT_CF,1,TBSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00265072,0,356.21633,TBSF1
D,FPP,FORECAST_DEFAULT_CF,1,TIB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00105512,0,356.21633,TIB1
D,FPP,FORECAST_DEFAULT_CF,1,TNPS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00311229,0,356.21633,TNPS1
D,FPP,FORECAST_DEFAULT_CF,1,TOMAGO_LOAD,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00139106,0,356.21633,NTMG
D,FPP,FORECAST_DEFAULT_CF,1,TORRB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,TORRB1
D,FPP,FORECAST_DEFAULT_CF,1,TORRB2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00022728,0,356.21633,TORRB2
D,FPP,FORECAST_DEFAULT_CF,1,TORRB3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,0.00000000,0,356.21633,TORRB3
D,FPP,FORECAST_DEFAULT_CF,1,TORRB4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00065398,0,356.21633,TORRB4
D,FPP,FORECAST_DEFAULT_CF,1,TREVALLN,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00025931,0,356.21633,TREVALLN
D,FPP,FORECAST_DEFAULT_CF,1,TRIBUTE,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00018278,0,356.21633,TRIBUTE
D,FPP,FORECAST_DEFAULT_CF,1,TUMUT3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00083646,0,356.21633,TUMUT3
D,FPP,FORECAST_DEFAULT_CF,1,TUNGATIN,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00405824,0,356.21633,TUNGATIN
D,FPP,FORECAST_DEFAULT_CF,1,TVCC201,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,0.00000000,0,356.21633,TVCC201
D,FPP,FORECAST_DEFAULT_CF,1,TVPP104,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00001774,0,356.21633,TVPP104
D,FPP,FORECAST_DEFAULT_CF,1,UPPTUMUT,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00116449,0,356.21633,UPPTUMUT
D,FPP,FORECAST_DEFAULT_CF,1,URANQ11,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00026627,0,356.21633,URANQ11
D,FPP,FORECAST_DEFAULT_CF,1,URANQ12,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00025521,0,356.21633,URANQ12
